Index	Title	Pmid	PubYear	LastAuthor	ArticleID	TableID	NeuronName	NeuronLongName	BrainRegion	MetadataCurated	Species	Strain	ElectrodeType	PrepType	JxnPotential	JxnOffset	RecTemp	AnimalAge	AnimalWeight	FlagSoln	ExternalSolution	ExternalSolution_conf	external_0_Mg	external_0_Ca	external_0_Na	external_0_Cl	external_0_K	external_0_pH	InternalSolution	InternalSolution_conf	internal_0_Mg	internal_0_Ca	internal_0_Na	internal_0_Cl	internal_0_K	internal_0_pH	input resistance	resting membrane potential	spike threshold	spike amplitude	spike half-width	membrane time constant	AHP amplitude	spike width	cell capacitance	AHP duration	rheobase	firing frequency	sag ratio	adaptation ratio	fast AHP amplitude	spike peak	maximum firing rate	spontaneous firing rate	other	FI slope	first spike latency	slow AHP amplitude	spike max rise slope	ADP amplitude	sag amplitude	spike max decay slope	spike rise time	spike decay time	fast AHP duration	access resistance	cell diameter	slow AHP duration	medium AHP amplitude	cell surface area	medium AHP duration	ADP duration
666	Local connections of excitatory neurons to corticothalamic neurons in the rat barrel cortex.	22171028	2011	Kaneko T	35010	1496.0	Neocortex pyramidal cell layer 5-6	barrel cortex corticothalamic pyramidal neurons layer 6 with fast AHP	Isocortex	True	Rats	Wistar	Patch-clamp	in vitro	Unreported		25.0	73.4846922835	300.0		Cortical slices were placed at 34–35°C in an interface chamber and perfused with ACSF, which was composed of (in mm) 124 NaCl, 3.3 KCl, 1.3 KH2PO4, 26 NaHCO3, 1 MgSO4, 2.5 CaCl2, and 10 glucose (pH was 7.4 when saturated with 95% O2 and 5% CO2 gas).	5.0	1.0	2.5	150.0	132.3	4.6	7.4	Glass microelectrodes were made with a puller (P-97; Sutter) and filled with 3% (w/v) biocytin (Sigma) dissolved in 2 M KCH3SO4 and 50 mM Tris-HCl, pH 7.4. The resistance of the electrodes was typically 80–100 MΩ. 	5.0				50.0	2000.0	7.4	62.2	-68.4	-41.4	89.4	0.77	9.8									6.1							2.4														
667	Local connections of excitatory neurons to corticothalamic neurons in the rat barrel cortex.	22171028	2011	Kaneko T	35010	1496.0	Neocortex pyramidal cell layer 5-6	barrel cortex non-corticothalamic pyramidal neurons layer 6 with medium AHP	Isocortex	True	Rats	Wistar	Patch-clamp	in vitro	Unreported		25.0	73.4846922835	300.0		Cortical slices were placed at 34–35°C in an interface chamber and perfused with ACSF, which was composed of (in mm) 124 NaCl, 3.3 KCl, 1.3 KH2PO4, 26 NaHCO3, 1 MgSO4, 2.5 CaCl2, and 10 glucose (pH was 7.4 when saturated with 95% O2 and 5% CO2 gas).	5.0	1.0	2.5	150.0	132.3	4.6	7.4	Glass microelectrodes were made with a puller (P-97; Sutter) and filled with 3% (w/v) biocytin (Sigma) dissolved in 2 M KCH3SO4 and 50 mM Tris-HCl, pH 7.4. The resistance of the electrodes was typically 80–100 MΩ. 	5.0				50.0	2000.0	7.4	48.1	-66.2	-43.1	94.0	0.71	7.9									1.1							3.3														
670	Local connections of excitatory neurons to corticothalamic neurons in the rat barrel cortex.	22171028	2011	Kaneko T	35010	1496.0	Neocortex pyramidal cell layer 5-6	barrel cortex pyramidal neurons layer 5b	Isocortex	True	Rats	Wistar	Patch-clamp	in vitro	Unreported		25.0	73.4846922835	300.0		Cortical slices were placed at 34–35°C in an interface chamber and perfused with ACSF, which was composed of (in mm) 124 NaCl, 3.3 KCl, 1.3 KH2PO4, 26 NaHCO3, 1 MgSO4, 2.5 CaCl2, and 10 glucose (pH was 7.4 when saturated with 95% O2 and 5% CO2 gas).	5.0	1.0	2.5	150.0	132.3	4.6	7.4	Glass microelectrodes were made with a puller (P-97; Sutter) and filled with 3% (w/v) biocytin (Sigma) dissolved in 2 M KCH3SO4 and 50 mM Tris-HCl, pH 7.4. The resistance of the electrodes was typically 80–100 MΩ. 	5.0				50.0	2000.0	7.4	48.7	-64.8	-50.6	97.9	0.72	11.7									4.9							2.5														
671	Local connections of excitatory neurons to corticothalamic neurons in the rat barrel cortex.	22171028	2011	Kaneko T	35010	1496.0	Neocortex pyramidal cell layer 5-6	barrel cortex pyramidal neurons layer 5a	Isocortex	True	Rats	Wistar	Patch-clamp	in vitro	Unreported		25.0	73.4846922835	300.0		Cortical slices were placed at 34–35°C in an interface chamber and perfused with ACSF, which was composed of (in mm) 124 NaCl, 3.3 KCl, 1.3 KH2PO4, 26 NaHCO3, 1 MgSO4, 2.5 CaCl2, and 10 glucose (pH was 7.4 when saturated with 95% O2 and 5% CO2 gas).	5.0	1.0	2.5	150.0	132.3	4.6	7.4	Glass microelectrodes were made with a puller (P-97; Sutter) and filled with 3% (w/v) biocytin (Sigma) dissolved in 2 M KCH3SO4 and 50 mM Tris-HCl, pH 7.4. The resistance of the electrodes was typically 80–100 MΩ. 	5.0				50.0	2000.0	7.4	65.3	-61.5	-40.2	85.9	0.88	11.5									3.9							4.9														
379	Population diversity and function of hyperpolarization-activated current in olfactory bulb mitral cells.	22355569	2011	Margrie TW	85540		Olfactory bulb (main) mitral cell		Olfactory areas	True	Rats	Sprague-Dawley	Patch-clamp	in vivo	Not corrected		36.0	22.9128784748																			103.0																																			
802	Calcium imaging in single neurons from brain slices using bioluminescent reporters.	19798746	2010	Lambolez B	74808	18291.0	Neocortex pyramidal cell layer 5-6	Neocortex Layer V Pyramidal Cell	Isocortex	True	Rats	Wistar	Patch-clamp	in vitro	Not corrected		20.0	12.8452325787			ACSF in mM 126 NaCl, 2.5 KCl, 1.25 NaH2PO4, 2 CaCl2, 1 MgCl2, 26 NaHCO3, 20 glucose, 5 pyruvate, bubbled with a mixture of 95% O2/5% CO2 and supplemented with 1 mM kynurenic acid.	5.0	1.0	2.0	153.25	134.5	2.5		internal solution containing in mM 123 K-gluconate, 21 KCl, 10 HEPES, 3 MgCl2, 0.2 EGTA, 4 NaATP, 0.4 NaGTP	5.0	3.0		4.4	27.0	144.0		176.3	-60.6	-40.1	108.9	1.2		10.8																													
613	Sleep fragmentation reduces hippocampal CA1 pyramidal cell excitability and response to adenosine.	19914331	2010	Brown RE	84730	26235.0	Hippocampus CA1 pyramidal cell		Hippocampal formation	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Corrected	9.0	33.0	25.099800796			(ACSF) containing (in mM): NaCl 124, KCl 1.8, KH2PO4 1.2, MgSO4 1.3, CaCl2 2, NaHCO3 25.6, d-glucose 10. Slices were placed in ACSF and oxygenated with 95% O2–5% CO2 at room temperature for at least 1 h. Slices were tested in a recording chamber which was constantly perfused with oxygenated ACSF 	5.0	1.3	2.0	149.6	129.8	3.0		Patch pipettes (3–6 MΩ) were filled with solution containing (in mM): potassium methylsulfate 130, NaCl 5, MgCl2 1.3, HEPES 10, EGTA 0.1, Na2ATP 2, NaGTP 0.5, MgATP 4, Spermine 1 (pH 7.25 with KOH, 280 mOsm). 	5.0	5.3		9.5	7.6	130.0	7.25	107.0	-70.1	-55.1	79.4		17.3	9.0	1.6				16.6	0.154				42.8					7.3														
15	Heterogeneity of membrane properties in sympathetic preganglionic neurons of neonatal mice: evidence of four subpopulations in the intermediolateral nucleus.	19923248	2010	Hochman S	33845	187.0	Spinal cord intermediate horn motor neuron sympathetic			True	Mice	Mouse, Transgenic	Patch-clamp	in vitro	Corrected		22.0	5.19615242271			Slices were allowed to recover for ≥1 h. The recording chamber was continuously perfused with oxygenated artificial cerebrospinal fluid containing (in mM): 125 NaCl, 2.5 KCl, 2 CaCl2, 1 MgCl2, 25 d-glucose, 1.25 NaH2PO4, and 26 NaHCO3 (pH 7.4), at a rate of about 2 ml/min.	4.0	1.0	2.0	152.25	133.5	2.5	7.4	When assessing the effects of intracellular Cs+, the intracellular solutions contained (in mM) 140 CsF, 11 EGTA, 35 KOH, 10 HEPES, and 1 CaCl2 (pH 7.3).	4.0		1.0		2.0	35.0	7.3	1140.0	-59.8	-45.3	57.1		92.4	15.2	6.3	32.8	253.3	32.7					11.8																				
73	Firing and cellular properties of V2a interneurons in the rodent spinal cord.	20053884	2010	Kiehn O	35553	1869.0	Spinal cord ventral horn interneuron V2			False	Mice	Mouse, Transgenic	Patch-clamp	in vitro			22.0				Slices were incubated in a normal Ringer's solution, containing the following (in mm): 111 NaCl, 3 KCl, 11 glucose, 25 NaHCO3, 1.3 MgSO4, 1.1 KH2PO4, 2.5 CaCl2, pH 7.4, aerated with 95% O2/5% CO2 for at least 30 min before recording.	0.0	1.3	2.5	136.0	119.0	4.1	7.4	Electrodes contained the following (in mm): 128 K-gluconate, 10 HEPES, 0.0001 CaCl2, 1 glucose, 4 NaCl, 5 ATP, 0.3 GTP, pH 7.4.	4.0		0.0001	4.0	4.0002	128.0	7.4	1590.0	-47.0	-42.0	53.0		55.0			45.0		14.0					19.0																				
72	Electrophysiological characterization of V2a interneurons and their locomotor-related activity in the neonatal mouse spinal cord.	20053899	2010	Harris-Warrick RM	35550	1865.0	Spinal cord ventral horn interneuron V2			True	Mice	Mouse, Transgenic	Patch-clamp	in vitro	Unreported		21.5	2.0			The spinal cord extending from T8/T9 to S3/4 was removed and pinned dorsal side up in a recording chamber superfused with oxygenated Ringer solution composed the following (in mm): 111 NaCl, 3.08 KCl, 25 NaHCO3, 1.18 KH2PO4, 1.25 MgSO4, 2.52 CaCl2, and 11 glucose.	4.0	1.25	2.52	136.0	119.12	4.26		The pipette solution contained the following (in mm): 138 K-gluconate, 10 HEPES, 5 ATP-Mg, 0.3 GTP-Li, and 0.0001 CaCl2 (pH 7.4 with KOH).	4.0		0.0001		14.8	138.0	7.4	1034.0	-46.4	-32.2	26.7	2.4		18.7		23.6		14.8																									
931	Genetic fate mapping reveals that the caudal ganglionic eminence produces a large and diverse population of superficial cortical interneurons.	20130169	2010	Fishell G	35527	1850.0	Neocortex uncharacterized cell	somatosensory cortex CGE-derived burst non-adapting 2 interneuron	Isocortex	True	Mice		Patch-clamp	in vitro	Unreported		22.0	17.1464281995			Briefly, animals were deeply anesthetized, decapitated and the brain was quickly removed and transferred to ice-cold physiological Ringer's solution of the following composition (mm): 125 NaCl, 2.5 KCl, 25 NaHCO3, 1.25 NaH2PO4, 1 MgCl2, 2 CaCl2 and 20 glucose.	5.0	1.0	2.0	151.25	133.5	2.5		Patch electrodes were made from borosilicate glass (resistance 5–8 MΩ, Harvard Apparatus) and filled with a solution containing (in mm): 128 K-gluconate, 4 NaCl, 0.3 GTP, 5 ATP, 0.0001 CaCl2, 10 HEPES, 1 glucose, and 5 mg/ml biocytin (Sigma).	5.0		0.0001	4.0	4.0002	128.0		387.5	-61.5	-33.9	58.9	1.5	18.9	12.7							0.589			48.4				90.5				3.8				26.8							
932	Genetic fate mapping reveals that the caudal ganglionic eminence produces a large and diverse population of superficial cortical interneurons.	20130169	2010	Fishell G	35527	1850.0	Neocortex uncharacterized cell	somatosensory cortex CGE-derived delayed non-fast spiking 3 interneuron	Isocortex	True	Mice		Patch-clamp	in vitro	Unreported		22.0	17.1464281995			Briefly, animals were deeply anesthetized, decapitated and the brain was quickly removed and transferred to ice-cold physiological Ringer's solution of the following composition (mm): 125 NaCl, 2.5 KCl, 25 NaHCO3, 1.25 NaH2PO4, 1 MgCl2, 2 CaCl2 and 20 glucose.	5.0	1.0	2.0	151.25	133.5	2.5		Patch electrodes were made from borosilicate glass (resistance 5–8 MΩ, Harvard Apparatus) and filled with a solution containing (in mm): 128 K-gluconate, 4 NaCl, 0.3 GTP, 5 ATP, 0.0001 CaCl2, 10 HEPES, 1 glucose, and 5 mg/ml biocytin (Sigma).	5.0		0.0001	4.0	4.0002	128.0		763.0	-63.7	-44.0	68.1	1.0	32.5	14.2							0.318			78.4				286.4				0.7				12.5							
933	Genetic fate mapping reveals that the caudal ganglionic eminence produces a large and diverse population of superficial cortical interneurons.	20130169	2010	Fishell G	35527	1850.0	Neocortex uncharacterized cell	somatosensory cortex CGE-derived irregular spiking interneuron	Isocortex	True	Mice		Patch-clamp	in vitro	Unreported		22.0	17.1464281995			Briefly, animals were deeply anesthetized, decapitated and the brain was quickly removed and transferred to ice-cold physiological Ringer's solution of the following composition (mm): 125 NaCl, 2.5 KCl, 25 NaHCO3, 1.25 NaH2PO4, 1 MgCl2, 2 CaCl2 and 20 glucose.	5.0	1.0	2.0	151.25	133.5	2.5		Patch electrodes were made from borosilicate glass (resistance 5–8 MΩ, Harvard Apparatus) and filled with a solution containing (in mm): 128 K-gluconate, 4 NaCl, 0.3 GTP, 5 ATP, 0.0001 CaCl2, 10 HEPES, 1 glucose, and 5 mg/ml biocytin (Sigma).	5.0		0.0001	4.0	4.0002	128.0		468.0	-54.0	-38.4	62.6	0.9	19.2	11.1							0.395			77.7				303.8				4.4				15.2							
934	Genetic fate mapping reveals that the caudal ganglionic eminence produces a large and diverse population of superficial cortical interneurons.	20130169	2010	Fishell G	35527	1850.0	Neocortex uncharacterized cell	somatosensory cortex CGE-derived fast-adapting interneuron	Isocortex	True	Mice		Patch-clamp	in vitro	Unreported		22.0	17.1464281995			Briefly, animals were deeply anesthetized, decapitated and the brain was quickly removed and transferred to ice-cold physiological Ringer's solution of the following composition (mm): 125 NaCl, 2.5 KCl, 25 NaHCO3, 1.25 NaH2PO4, 1 MgCl2, 2 CaCl2 and 20 glucose.	5.0	1.0	2.0	151.25	133.5	2.5		Patch electrodes were made from borosilicate glass (resistance 5–8 MΩ, Harvard Apparatus) and filled with a solution containing (in mm): 128 K-gluconate, 4 NaCl, 0.3 GTP, 5 ATP, 0.0001 CaCl2, 10 HEPES, 1 glucose, and 5 mg/ml biocytin (Sigma).	5.0		0.0001	4.0	4.0002	128.0		571.7	-57.7	-36.4	62.7	1.0	25.9	9.8										76.6				192.4				6.8				19.0							
935	Genetic fate mapping reveals that the caudal ganglionic eminence produces a large and diverse population of superficial cortical interneurons.	20130169	2010	Fishell G	35527	1850.0	Neocortex uncharacterized cell	somatosensory cortex CGE-derived late spiking 2 interneuron	Isocortex	True	Mice		Patch-clamp	in vitro	Unreported		22.0	17.1464281995			Briefly, animals were deeply anesthetized, decapitated and the brain was quickly removed and transferred to ice-cold physiological Ringer's solution of the following composition (mm): 125 NaCl, 2.5 KCl, 25 NaHCO3, 1.25 NaH2PO4, 1 MgCl2, 2 CaCl2 and 20 glucose.	5.0	1.0	2.0	151.25	133.5	2.5		Patch electrodes were made from borosilicate glass (resistance 5–8 MΩ, Harvard Apparatus) and filled with a solution containing (in mm): 128 K-gluconate, 4 NaCl, 0.3 GTP, 5 ATP, 0.0001 CaCl2, 10 HEPES, 1 glucose, and 5 mg/ml biocytin (Sigma).	5.0		0.0001	4.0	4.0002	128.0		273.0	-64.5	-37.4	69.7	1.4	18.3	15.1							0.58			54.4				174.8				2.3				25.7							
936	Genetic fate mapping reveals that the caudal ganglionic eminence produces a large and diverse population of superficial cortical interneurons.	20130169	2010	Fishell G	35527	1850.0	Neocortex uncharacterized cell	somatosensory cortex CGE-derived late spiking 1 interneuron	Isocortex	True	Mice		Patch-clamp	in vitro	Unreported		22.0	17.1464281995			Briefly, animals were deeply anesthetized, decapitated and the brain was quickly removed and transferred to ice-cold physiological Ringer's solution of the following composition (mm): 125 NaCl, 2.5 KCl, 25 NaHCO3, 1.25 NaH2PO4, 1 MgCl2, 2 CaCl2 and 20 glucose.	5.0	1.0	2.0	151.25	133.5	2.5		Patch electrodes were made from borosilicate glass (resistance 5–8 MΩ, Harvard Apparatus) and filled with a solution containing (in mm): 128 K-gluconate, 4 NaCl, 0.3 GTP, 5 ATP, 0.0001 CaCl2, 10 HEPES, 1 glucose, and 5 mg/ml biocytin (Sigma).	5.0		0.0001	4.0	4.0002	128.0		355.1	-64.5	-35.3	65.5	1.4	18.6	17.1							0.468			66.6				348.6				2.1				21.3							
937	Genetic fate mapping reveals that the caudal ganglionic eminence produces a large and diverse population of superficial cortical interneurons.	20130169	2010	Fishell G	35527	1850.0	Neocortex uncharacterized cell	somatosensory cortex CGE-derived sigmoid intrinsic bursting interneuron	Isocortex	True	Mice		Patch-clamp	in vitro	Unreported		22.0	17.1464281995			Briefly, animals were deeply anesthetized, decapitated and the brain was quickly removed and transferred to ice-cold physiological Ringer's solution of the following composition (mm): 125 NaCl, 2.5 KCl, 25 NaHCO3, 1.25 NaH2PO4, 1 MgCl2, 2 CaCl2 and 20 glucose.	5.0	1.0	2.0	151.25	133.5	2.5		Patch electrodes were made from borosilicate glass (resistance 5–8 MΩ, Harvard Apparatus) and filled with a solution containing (in mm): 128 K-gluconate, 4 NaCl, 0.3 GTP, 5 ATP, 0.0001 CaCl2, 10 HEPES, 1 glucose, and 5 mg/ml biocytin (Sigma).	5.0		0.0001	4.0	4.0002	128.0		587.0	-68.8	-43.3	61.4	1.4	18.0	6.6							0.454			82.0				245.8				2.7				15.5							
938	Genetic fate mapping reveals that the caudal ganglionic eminence produces a large and diverse population of superficial cortical interneurons.	20130169	2010	Fishell G	35527	1850.0	Neocortex uncharacterized cell	somatosensory cortex CGE-derived delayed intrinsic bursting interneuron	Isocortex	True	Mice		Patch-clamp	in vitro	Unreported		22.0	17.1464281995			Briefly, animals were deeply anesthetized, decapitated and the brain was quickly removed and transferred to ice-cold physiological Ringer's solution of the following composition (mm): 125 NaCl, 2.5 KCl, 25 NaHCO3, 1.25 NaH2PO4, 1 MgCl2, 2 CaCl2 and 20 glucose.	5.0	1.0	2.0	151.25	133.5	2.5		Patch electrodes were made from borosilicate glass (resistance 5–8 MΩ, Harvard Apparatus) and filled with a solution containing (in mm): 128 K-gluconate, 4 NaCl, 0.3 GTP, 5 ATP, 0.0001 CaCl2, 10 HEPES, 1 glucose, and 5 mg/ml biocytin (Sigma).	5.0		0.0001	4.0	4.0002	128.0		453.5	-61.8	-36.9	59.9	1.3	18.4	18.5							0.419			63.2				208.7				1.3				74.3							
939	Genetic fate mapping reveals that the caudal ganglionic eminence produces a large and diverse population of superficial cortical interneurons.	20130169	2010	Fishell G	35527	1850.0	Other	somatosensory cortex CGE-derived burst non-adapting 1 interneuron		True	Mice		Patch-clamp	in vitro	Unreported		22.0	17.1464281995			Briefly, animals were deeply anesthetized, decapitated and the brain was quickly removed and transferred to ice-cold physiological Ringer's solution of the following composition (mm): 125 NaCl, 2.5 KCl, 25 NaHCO3, 1.25 NaH2PO4, 1 MgCl2, 2 CaCl2 and 20 glucose.	5.0	1.0	2.0	151.25	133.5	2.5		Patch electrodes were made from borosilicate glass (resistance 5–8 MΩ, Harvard Apparatus) and filled with a solution containing (in mm): 128 K-gluconate, 4 NaCl, 0.3 GTP, 5 ATP, 0.0001 CaCl2, 10 HEPES, 1 glucose, and 5 mg/ml biocytin (Sigma).	5.0		0.0001	4.0	4.0002	128.0		348.1	-67.4	-31.9	64.3	1.4	16.1	16.3							0.722			40.0				62.4				1.5				63.2							
252	Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells.	20147544	2010	McBain CJ	35516	1838.0	Hippocampus CA1 ivy neuron		Hippocampal formation	True	Mice	Mouse, Transgenic	Patch-clamp	in vitro	Not corrected		33.0	17.1464281995			Slices were perfused (2 ml/min) with extracellular solution composed of (in mm) 130 NaCl, 24 NaHCO3, 3.5 KCl, 1.25 NaH2PO4, 2.5 CaCl2, 1.5 MgCl2, 5 Na-pyruvate, and 10 glucose, saturated with 95% O2 and 5% CO2, pH 7.4.	4.0	1.5	2.5	160.25	141.5	3.5	7.4	Recordings were performed at 32−34°C with electrodes (3–5 mΩ) pulled from borosilicate glass (World Precision Instruments) filled with 150 mm K-gluconate, 4 mm NaCl, 3 MgCl2, 0.5 EGTA, and 10 HEPES plus 2 mg/ml biocytin (Sigma-Aldrich).	4.0	3.0		4.0	10.0	150.0		185.0	-63.0	-33.0	56.0	0.8	19.0	21.4		107.0	73.0				0.819672131148							511.0															
253	Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells.	20147544	2010	McBain CJ	35516	1838.0	Hippocampus CA1 neurogliaform cell		Hippocampal formation	True	Mice	Mouse, Transgenic	Patch-clamp	in vitro	Not corrected		33.0	17.1464281995			Slices were perfused (2 ml/min) with extracellular solution composed of (in mm) 130 NaCl, 24 NaHCO3, 3.5 KCl, 1.25 NaH2PO4, 2.5 CaCl2, 1.5 MgCl2, 5 Na-pyruvate, and 10 glucose, saturated with 95% O2 and 5% CO2, pH 7.4.	4.0	1.5	2.5	160.25	141.5	3.5	7.4	Recordings were performed at 32−34°C with electrodes (3–5 mΩ) pulled from borosilicate glass (World Precision Instruments) filled with 150 mm K-gluconate, 4 mm NaCl, 3 MgCl2, 0.5 EGTA, and 10 HEPES plus 2 mg/ml biocytin (Sigma-Aldrich).	4.0	3.0		4.0	10.0	150.0		251.0	-60.0	-30.0	58.0	0.92	17.0	21.8		64.0	63.0				0.877192982456							376.0															
254	Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells.	20147544	2010	McBain CJ	35516	1838.0	Hippocampus CA1 neurogliaform cell		Hippocampal formation	True	Mice	Mouse, Transgenic	Patch-clamp	in vitro	Not corrected		33.0	17.1464281995			Slices were perfused (2 ml/min) with extracellular solution composed of (in mm) 130 NaCl, 24 NaHCO3, 3.5 KCl, 1.25 NaH2PO4, 2.5 CaCl2, 1.5 MgCl2, 5 Na-pyruvate, and 10 glucose, saturated with 95% O2 and 5% CO2, pH 7.4.	4.0	1.5	2.5	160.25	141.5	3.5	7.4	Recordings were performed at 32−34°C with electrodes (3–5 mΩ) pulled from borosilicate glass (World Precision Instruments) filled with 150 mm K-gluconate, 4 mm NaCl, 3 MgCl2, 0.5 EGTA, and 10 HEPES plus 2 mg/ml biocytin (Sigma-Aldrich).	4.0	3.0		4.0	10.0	150.0		228.0	-67.0	-31.0	57.0	0.75	13.0	21.9		62.0	81.0				0.990099009901							354.0															
415	Distinct roles of GABAergic interneurons in the regulation of striatal output pathways.	20147549	2010	Kreitzer AC	35512	1835.0	Neostriatum SOM/NOS cell		Striatum	True	Mice	Rat, Transgenic	Patch-clamp	in vitro	Unreported		22.0	27.1108834235			Slices were prepared with a Leica VT1000S vibratome in carbogenated ACSF containing (in mm): 125 NaCl, 26 NaHCO3, 2.5 KCl, 1 MgCl2, 2 CaCl2, 1.25 NaH2PO4, 12.5 glucose, 2 Mg-ATP, and 0.3 Na-GTP, pH 7.25 or a sucrose cutting solution (in mm): 79 NaCl, 23 NaHCO3, 68 sucrose, 12 glucose, 2.3 KCl, 1.1 NaH2PO4, 6 MgCl2, and 0.5 CaCl2.	0.0	9.0	2.5	255.65	227.8	4.8	7.25	(1) To measure neuronal excitability and record from presynaptic interneurons in interneuron-MSN pairs, the internal solution contained (in mm): 130 KMeSO3, 10 NaCl, 2 MgCl2, 0.16 CaCl2, 0.5 EGTA, 10 HEPES, 2 Mg-ATP, 0.3 Na-GTP, pH 7.25 to classify GFP+ neurons as FS or PLTS based on their intrinsic firing properties (Fig.	3.0	4.0	0.16	10.3	14.32	130.0	7.25	830.0	-61.0			1.3				65.0								29.0																			
